ID,Link,Date,Sport,Country,League
GAsYt4PG,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/asc-09-dortmund-gievenbeck/GAsYt4PG/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
nVkHpnQi,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/clarholz-tus-ennepetal/nVkHpnQi/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
fegPrQf4,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/preussen-munster-finnentrop-bamenohl/fegPrQf4/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
xKrUspAA,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/schermbeck-2020-gutersloh/xKrUspAA/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
ppnxtOvN,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/siegen-westfalia-rhynern/ppnxtOvN/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
MyWxNrYp,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/vreden-eintracht-rheine/MyWxNrYp/,"2022,9,25,15,00",soccer,germany,oberliga-westfalen
WdSNiuxt,https://www.betexplorer.com/soccer/norway/division-3-group-6/harstad-lorenskog/WdSNiuxt/,"2022,9,25,15,00",soccer,norway,division-3-group-6
YV79OXZk,https://www.betexplorer.com/soccer/norway/toppserien-women/arna-bjornar-roa/YV79OXZk/,"2022,9,25,15,00",soccer,norway,toppserien-women
ERpdnySd,https://www.betexplorer.com/soccer/norway/toppserien-women/kolbotn-lsk-kvinner/ERpdnySd/,"2022,9,25,15,00",soccer,norway,toppserien-women
4jAwtulQ,https://www.betexplorer.com/soccer/norway/division-1-women/honefoss-ovrevoll-hosle/4jAwtulQ/,"2022,9,25,15,00",soccer,norway,division-1-women
Sd1mwXYg,https://www.betexplorer.com/soccer/poland/division-2/stezyca-olimpia-elblag/Sd1mwXYg/,"2022,9,25,15,00",soccer,poland,division-2
h8QrqQgG,https://www.betexplorer.com/soccer/russia/fnl/akron-togliatti-ufa/h8QrqQgG/,"2022,9,25,15,00",soccer,russia,fnl
U5FcgA3J,https://www.betexplorer.com/soccer/sweden/division-1-norra/gefle-karlstad/U5FcgA3J/,"2022,9,25,15,00",soccer,sweden,division-1-norra
z7btonBa,https://www.betexplorer.com/soccer/sweden/division-1-norra/fc-stockholm-internazionale-umea-fc/z7btonBa/,"2022,9,25,15,00",soccer,sweden,division-1-norra
WMa6HTWt,https://www.betexplorer.com/soccer/sweden/division-2-norra-svealand/ifk-stocksund-osteraker-ifk/WMa6HTWt/,"2022,9,25,15,00",soccer,sweden,division-2-norra-svealand
naRmanHC,https://www.betexplorer.com/soccer/sweden/division-2-norra-svealand/fc-jarfalla-kvarnsveden/naRmanHC/,"2022,9,25,15,00",soccer,sweden,division-2-norra-svealand
2cr4BTZn,https://www.betexplorer.com/soccer/sweden/division-2-sodra-gotaland/kristianstad-asarum/2cr4BTZn/,"2022,9,25,15,00",soccer,sweden,division-2-sodra-gotaland
nFP8CKcG,https://www.betexplorer.com/soccer/sweden/allsvenskan-women/aik-eskilstuna-united/nFP8CKcG/,"2022,9,25,15,00",soccer,sweden,allsvenskan-women
QHnzGg48,https://www.betexplorer.com/soccer/sweden/allsvenskan-women/umea-orebro/QHnzGg48/,"2022,9,25,15,00",soccer,sweden,allsvenskan-women
p4GvSI9G,https://www.betexplorer.com/soccer/sweden/elitettan-women/norrkoping-team-tg-ff/p4GvSI9G/,"2022,9,25,15,00",soccer,sweden,elitettan-women
4OyeplOo,https://www.betexplorer.com/soccer/sweden/elitettan-women/vaxjo-dff-ravasens-ik/4OyeplOo/,"2022,9,25,15,00",soccer,sweden,elitettan-women
QTfBYykF,https://www.betexplorer.com/soccer/slovakia/3-liga-east/1-fk-svidnik-snina/QTfBYykF/,"2022,9,25,15,30",soccer,slovakia,3-liga-east
W6e7ZHZ8,https://www.betexplorer.com/soccer/slovakia/3-liga-east/filakovo-bardejov/W6e7ZHZ8/,"2022,9,25,15,30",soccer,slovakia,3-liga-east
I3i3zbK2,https://www.betexplorer.com/soccer/slovakia/3-liga-east/tatran-oravske-vesele-kalinovo/I3i3zbK2/,"2022,9,25,15,30",soccer,slovakia,3-liga-east
AmNcMTFM,https://www.betexplorer.com/soccer/slovakia/3-liga-west/podkonice-malzenice/AmNcMTFM/,"2022,9,25,15,30",soccer,slovakia,3-liga-west
4C9PRPeO,https://www.betexplorer.com/soccer/world/kings-cup-thailand/malaysia-tajikistan/4C9PRPeO/,"2022,9,25,15,30",soccer,world,kings-cup-thailand
8tS6g5Dj,https://www.betexplorer.com/soccer/argentina/primera-nacional/tristan-suarez-gimnasia-jujuy/8tS6g5Dj/,"2022,9,25,16,00",soccer,argentina,primera-nacional
bmbNSN4e,https://www.betexplorer.com/soccer/croatia/prva-nl/croatia-zmijavci-orijent/bmbNSN4e/,"2022,9,25,16,00",soccer,croatia,prva-nl
zZSlXqdt,https://www.betexplorer.com/soccer/england/women-s-super-league/leicester-aston-villa/zZSlXqdt/,"2022,9,25,16,00",soccer,england,women-s-super-league
KMhuDtBO,https://www.betexplorer.com/soccer/england/women-s-super-league/west-ham-manchester-united/KMhuDtBO/,"2022,9,25,16,00",soccer,england,women-s-super-league
0tjICv52,https://www.betexplorer.com/soccer/finland/ykkonen/ekenas-if-japs/0tjICv52/,"2022,9,25,16,00",soccer,finland,ykkonen
IwIWDrnO,https://www.betexplorer.com/soccer/finland/ykkonen/pk-35-pif-pargas/IwIWDrnO/,"2022,9,25,16,00",soccer,finland,ykkonen
8viDoSAo,https://www.betexplorer.com/soccer/germany/oberliga-westfalen/erndtebruck-lotte/8viDoSAo/,"2022,9,25,16,00",soccer,germany,oberliga-westfalen
SEfgBI4I,https://www.betexplorer.com/soccer/ireland/division-1/bray-waterford/SEfgBI4I/,"2022,9,25,16,00",soccer,ireland,division-1
CzKmjjH3,https://www.betexplorer.com/soccer/norway/division-2-group-2/asker-eidsvold-tf/CzKmjjH3/,"2022,9,25,16,00",soccer,norway,division-2-group-2
YkUQDSBP,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/chelmianka-chelm-sandomierz/YkUQDSBP/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iv
C4BH3rlI,https://www.betexplorer.com/soccer/poland/iii-liga-group-iv/lks-lagow-sokol-sieniawa/C4BH3rlI/,"2022,9,25,16,00",soccer,poland,iii-liga-group-iv
2JXVoS9c,https://www.betexplorer.com/soccer/russia/fnl/arsenal-tula-ulyanovsk/2JXVoS9c/,"2022,9,25,16,00",soccer,russia,fnl
WbPnrp9M,https://www.betexplorer.com/soccer/russia/fnl/baltika-yenisey/WbPnrp9M/,"2022,9,25,16,00",soccer,russia,fnl
zDupOOHj,https://www.betexplorer.com/soccer/russia/fnl/fc-volgar-astrakhan-alania-vladikavkaz/zDupOOHj/,"2022,9,25,16,00",soccer,russia,fnl
rwu1W1h2,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/cornella-castellon/rwu1W1h2/,"2022,9,25,16,00",soccer,spain,primera-rfef-group-2
8O82BCCC,https://www.betexplorer.com/soccer/sweden/division-1-sodra/ljungskile-falkenberg/8O82BCCC/,"2022,9,25,16,00",soccer,sweden,division-1-sodra
dYU1HDyQ,https://www.betexplorer.com/soccer/sweden/division-2-vastra-gotaland/onsala-assyriska-bk/dYU1HDyQ/,"2022,9,25,16,00",soccer,sweden,division-2-vastra-gotaland
px8R7mHj,https://www.betexplorer.com/soccer/uruguay/primera-division/rentistas-plaza-colonia/px8R7mHj/,"2022,9,25,16,00",soccer,uruguay,primera-division
jsHNoJtm,https://www.betexplorer.com/soccer/spain/laliga2/lugo-r-oviedo/jsHNoJtm/,"2022,9,25,16,15",soccer,spain,laliga2
boTpYWva,https://www.betexplorer.com/soccer/czech-republic/cfl-group-a/hostoun-kraluv-dvur/boTpYWva/,"2022,9,25,16,30",soccer,czech-republic,cfl-group-a
6NA7Fznn,https://www.betexplorer.com/soccer/czech-republic/cfl-group-b/zapy-teplice/6NA7Fznn/,"2022,9,25,16,30",soccer,czech-republic,cfl-group-b
hANgW3Bn,https://www.betexplorer.com/soccer/england/women-s-super-league/chelsea-manchester-city/hANgW3Bn/,"2022,9,25,17,00",soccer,england,women-s-super-league
OlIO4mPR,https://www.betexplorer.com/soccer/finland/kakkonen-group-c/js-hercules-ols-oulu/OlIO4mPR/,"2022,9,25,17,00",soccer,finland,kakkonen-group-c
CAtps4OS,https://www.betexplorer.com/soccer/russia/fnl/dynamo-makhachkala-rodina-moscow/CAtps4OS/,"2022,9,25,17,00",soccer,russia,fnl
0YcBCqDS,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/pontevedra-linense/0YcBCqDS/,"2022,9,25,17,00",soccer,spain,primera-rfef-group-1
0SEU7dpR,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/marino-de-luanco-zamora/0SEU7dpR/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-1
C6YZoFN7,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/palencia-ca-bergantinos/C6YZoFN7/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-1
Ohz6wXSr,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-2/alfaro-tudelano/Ohz6wXSr/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-2
48gZrg5L,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-2/tarazona-beasain/48gZrg5L/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-2
nXrvrDKR,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-2/utebo-fc-izarra/nXrvrDKR/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-2
GCUZSWTK,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/olot-valencia/GCUZSWTK/,"2022,9,25,17,00",soccer,spain,segunda-rfef-group-3
EednSELu,https://www.betexplorer.com/soccer/sweden/division-2-sodra-svealand/varmbols-ifk-eskilstuna/EednSELu/,"2022,9,25,17,00",soccer,sweden,division-2-sodra-svealand
QFXKzlQ7,https://www.betexplorer.com/soccer/chile/primera-b/deportes-iquique-u-de-concepcion/QFXKzlQ7/,"2022,9,25,17,30",soccer,chile,primera-b
IwAfpDNJ,https://www.betexplorer.com/soccer/europe/uefa-nations-league/azerbaijan-kazakhstan/IwAfpDNJ/,"2022,9,25,18,00",soccer,europe,uefa-nations-league
jgcUowrE,https://www.betexplorer.com/soccer/europe/uefa-nations-league/slovakia-belarus/jgcUowrE/,"2022,9,25,18,00",soccer,europe,uefa-nations-league
I1SkQFh5,https://www.betexplorer.com/soccer/guatemala/liga-nacional/deportivo-achuapa-santa-lucia/I1SkQFh5/,"2022,9,25,18,00",soccer,guatemala,liga-nacional
MeruuuXE,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/cf-fuenlabrada-cf-talavera/MeruuuXE/,"2022,9,25,18,00",soccer,spain,primera-rfef-group-1
2spw83Lq,https://www.betexplorer.com/soccer/spain/primera-rfef-group-1/leonesa-cordoba/2spw83Lq/,"2022,9,25,18,00",soccer,spain,primera-rfef-group-1
2sCRnNxq,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/gimnastic-de-tarragona-amorebieta/2sCRnNxq/,"2022,9,25,18,00",soccer,spain,primera-rfef-group-2
h8MigPaF,https://www.betexplorer.com/soccer/spain/primera-rfef-group-2/numancia-la-nucia/h8MigPaF/,"2022,9,25,18,00",soccer,spain,primera-rfef-group-2
69ic3Ghr,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/compostela-langreo/69ic3Ghr/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-1
EsTIzVC1,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-2/gernika-club-racing-rioja/EsTIzVC1/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-2
neL5NAir,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-3/alzira-teruel/neL5NAir/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-3
SC5J63v0,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/antequera-fc-cartagena-sad/SC5J63v0/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-4
AyeO5Ng6,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/ejido-granada-cf/AyeO5Ng6/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-4
CQpqFRWJ,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/yeclano-velez/CQpqFRWJ/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-4
6FCvy3I4,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/guadalajara-alcorcon/6FCvy3I4/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-5
vmgVvoJu,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-5/villanovense-leganes/vmgVvoJu/,"2022,9,25,18,00",soccer,spain,segunda-rfef-group-5
O8Imr6n9,https://www.betexplorer.com/soccer/latvia/1-liga/salaspils-fk-dinamo-riga/O8Imr6n9/,"2022,9,25,18,30",soccer,latvia,1-liga
lA6KnZpN,https://www.betexplorer.com/soccer/spain/laliga2/albacete-fc-andorra/lA6KnZpN/,"2022,9,25,18,30",soccer,spain,laliga2
prkj4RdE,https://www.betexplorer.com/soccer/spain/laliga2/eibar-racing-santander/prkj4RdE/,"2022,9,25,18,30",soccer,spain,laliga2
Iqe12z8l,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-1/burgos-promesas-ourense-cf/Iqe12z8l/,"2022,9,25,18,30",soccer,spain,segunda-rfef-group-1
QaZFZHrp,https://www.betexplorer.com/soccer/uruguay/segunda-division/central-esp-progreso/QaZFZHrp/,"2022,9,25,18,30",soccer,uruguay,segunda-division
zVG6dujc,https://www.betexplorer.com/soccer/uruguay/segunda-division/villa-espanola-racing-montevideo/zVG6dujc/,"2022,9,25,18,30",soccer,uruguay,segunda-division
2gOdGSK3,https://www.betexplorer.com/soccer/argentina/primera-nacional/brown-adrogue-ca-belgrano-de-cordoba/2gOdGSK3/,"2022,9,25,18,40",soccer,argentina,primera-nacional
Kn2B8P9m,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/sanluqueno-recreativo-huelva/Kn2B8P9m/,"2022,9,25,18,45",soccer,spain,segunda-rfef-group-4
UkBhthGk,https://www.betexplorer.com/soccer/costa-rica/primera-division/cartagines-santos-de-guapiles/UkBhthGk/,"2022,9,25,19,00",soccer,costa-rica,primera-division
pKhciOvD,https://www.betexplorer.com/soccer/spain/segunda-rfef-group-4/mancha-cd-utrera/pKhciOvD/,"2022,9,25,19,00",soccer,spain,segunda-rfef-group-4
YPtNyQmP,https://www.betexplorer.com/soccer/england/women-s-super-league/liverpool-everton/YPtNyQmP/,"2022,9,25,19,45",soccer,england,women-s-super-league
AJR4E6kG,https://www.betexplorer.com/soccer/argentina/primera-nacional/guillermo-brown-club-atletico-guemes/AJR4E6kG/,"2022,9,25,20,00",soccer,argentina,primera-nacional
KO3QArf5,https://www.betexplorer.com/soccer/canada/canadian-premier-league/hfx-wanderers-pacific-fc/KO3QArf5/,"2022,9,25,20,00",soccer,canada,canadian-premier-league
n1fYqh3L,https://www.betexplorer.com/soccer/chile/primera-b/arturo-fernandez-vial-copiapo/n1fYqh3L/,"2022,9,25,20,00",soccer,chile,primera-b
vaV8wjtk,https://www.betexplorer.com/soccer/chile/primera-b/s-wanderers-recoleta/vaV8wjtk/,"2022,9,25,20,00",soccer,chile,primera-b
Eu45UzGL,https://www.betexplorer.com/soccer/peru/liga-1/carlos-stein-carlos-mannucci/Eu45UzGL/,"2022,9,25,20,00",soccer,peru,liga-1
ETLbOgNH,https://www.betexplorer.com/soccer/guatemala/liga-nacional/malacateco-guastatoya/ETLbOgNH/,"2022,9,25,20,15",soccer,guatemala,liga-nacional
Cz8UCto8,https://www.betexplorer.com/soccer/argentina/liga-profesional/gimnasia-l-p-tigre/Cz8UCto8/,"2022,9,25,20,30",soccer,argentina,liga-profesional
4AriaNG8,https://www.betexplorer.com/soccer/argentina/liga-profesional/rosario-central-platense/4AriaNG8/,"2022,9,25,20,30",soccer,argentina,liga-profesional
0OYoze1h,https://www.betexplorer.com/soccer/europe/uefa-nations-league/austria-croatia/0OYoze1h/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
E7A4NHHn,https://www.betexplorer.com/soccer/europe/uefa-nations-league/denmark-france/E7A4NHHn/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
rHLaDIyk,https://www.betexplorer.com/soccer/europe/uefa-nations-league/faroe-islands-turkey/rHLaDIyk/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
t2v3Cxie,https://www.betexplorer.com/soccer/europe/uefa-nations-league/luxembourg-lithuania/t2v3Cxie/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
zuMjj7ij,https://www.betexplorer.com/soccer/europe/uefa-nations-league/netherlands-belgium/zuMjj7ij/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
dCLZkbc7,https://www.betexplorer.com/soccer/europe/uefa-nations-league/wales-poland/dCLZkbc7/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
GrmS0mLG,https://www.betexplorer.com/soccer/argentina/primera-nacional/ca-mitre-deportivo-madryn/GrmS0mLG/,"2022,9,25,21,00",soccer,argentina,primera-nacional
b9mYR682,https://www.betexplorer.com/soccer/colombia/primera-a/envigado-ind-medellin/b9mYR682/,"2022,9,25,21,00",soccer,colombia,primera-a
0YPyseeI,https://www.betexplorer.com/soccer/spain/laliga2/las-palmas-granada-cf/0YPyseeI/,"2022,9,25,21,00",soccer,spain,laliga2
2H6q7Osj,https://www.betexplorer.com/soccer/argentina/primera-nacional/deportivo-maipu-nueva-chicago/2H6q7Osj/,"2022,9,25,22,00",soccer,argentina,primera-nacional
KGgJ29j4,https://www.betexplorer.com/soccer/argentina/primera-nacional/ind-rivadavia-alvarado/KGgJ29j4/,"2022,9,25,22,00",soccer,argentina,primera-nacional
CMGbNCW8,https://www.betexplorer.com/soccer/paraguay/primera-division/resistencia-nacional-asuncion/CMGbNCW8/,"2022,9,25,22,00",soccer,paraguay,primera-division
zeQm4Ap3,https://www.betexplorer.com/soccer/chile/chilean-cup/u-de-chile-u-catolica/zeQm4Ap3/,"2022,9,25,22,30",soccer,chile,chilean-cup
CCyzoDv4,https://www.betexplorer.com/soccer/ecuador/liga-pro/delfin-mushuc-runa/CCyzoDv4/,"2022,9,25,22,30",soccer,ecuador,liga-pro
QJqm0312,https://www.betexplorer.com/soccer/argentina/liga-profesional/racing-club-union-de-santa-fe/QJqm0312/,"2022,9,25,23,00",soccer,argentina,liga-profesional
KUYiH85c,https://www.betexplorer.com/soccer/argentina/primera-nacional/defensores-de-belgrano-villa-dalmine/KUYiH85c/,"2022,9,25,23,00",soccer,argentina,primera-nacional
jaClsY0q,https://www.betexplorer.com/soccer/costa-rica/primera-division/guanacasteca-puntarenas-fc/jaClsY0q/,"2022,9,25,23,00",soccer,costa-rica,primera-division
bVOhXhFg,https://www.betexplorer.com/soccer/panama/lpf/plaza-amador-union-deportivo-universitario/bVOhXhFg/,"2022,9,25,23,00",soccer,panama,lpf
xWfDVj9c,https://www.betexplorer.com/soccer/uruguay/primera-division/club-nacional-cerro-largo/xWfDVj9c/,"2022,9,25,23,00",soccer,uruguay,primera-division
46jtQpwF,https://www.betexplorer.com/soccer/colombia/primera-a/union-magdalena-santa-fe/46jtQpwF/,"2022,9,25,23,05",soccer,colombia,primera-a
KGBlWigf,https://www.betexplorer.com/soccer/brazil/serie-b/criciuma-chapecoense-sc/KGBlWigf/,"2022,9,25,23,30",soccer,brazil,serie-b
QgrR7if9,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/alacranes-de-durango-celaya/QgrR7if9/,"2022,9,25,0,00",soccer,mexico,liga-de-expansion-mx
lAQ8DQ4M,https://www.betexplorer.com/soccer/argentina/primera-nacional/atl-rafaela-all-boys/lAQ8DQ4M/,"2022,9,25,0,30",soccer,argentina,primera-nacional
UcB3MWoF,https://www.betexplorer.com/soccer/paraguay/primera-division/cerro-porteno-tacuary/UcB3MWoF/,"2022,9,25,0,30",soccer,paraguay,primera-division
rexLzXIJ,https://www.betexplorer.com/soccer/brazil/serie-a/sao-paulo-avai/rexLzXIJ/,"2022,9,25,1,00",soccer,brazil,serie-a
j3zvpXgA,https://www.betexplorer.com/soccer/ecuador/liga-pro/emelec-dep-cuenca/j3zvpXgA/,"2022,9,25,1,00",soccer,ecuador,liga-pro
AqixRQN8,https://www.betexplorer.com/soccer/colombia/primera-a/petrolera-junior/AqixRQN8/,"2022,9,25,1,10",soccer,colombia,primera-a
CE0cuCVe,https://www.betexplorer.com/soccer/costa-rica/primera-division/saprissa-sporting-san-jose/CE0cuCVe/,"2022,9,25,1,15",soccer,costa-rica,primera-division
CYSdWCUa,https://www.betexplorer.com/soccer/panama/lpf/veraguas-tauro/CYSdWCUa/,"2022,9,25,1,15",soccer,panama,lpf
Cznac1oL,https://www.betexplorer.com/soccer/argentina/liga-profesional/atl-tucuman-estudiantes-l-p/Cznac1oL/,"2022,9,25,1,30",soccer,argentina,liga-profesional
bXJnlc87,https://www.betexplorer.com/soccer/argentina/liga-profesional/velez-sarsfield-barracas-central/bXJnlc87/,"2022,9,25,1,30",soccer,argentina,liga-profesional
ldozaRkT,https://www.betexplorer.com/soccer/argentina/primera-nacional/instituto-temperley/ldozaRkT/,"2022,9,25,1,30",soccer,argentina,primera-nacional
2XG3aX28,https://www.betexplorer.com/soccer/chile/primera-b/club-deportes-santa-cruz-d-puerto-montt/2XG3aX28/,"2022,9,25,1,30",soccer,chile,primera-b
bud9WWgi,https://www.betexplorer.com/soccer/uruguay/primera-division/cerrito-defensor-sp/bud9WWgi/,"2022,9,25,1,30",soccer,uruguay,primera-division
2LdWoAXk,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/cancun-dorados-de-sinaloa/2LdWoAXk/,"2022,9,25,2,05",soccer,mexico,liga-de-expansion-mx
dKwN8Xv3,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/leones-negros-atlante/dKwN8Xv3/,"2022,9,25,2,05",soccer,mexico,liga-de-expansion-mx
d4VKI2Vl,https://www.betexplorer.com/soccer/colombia/primera-a/deportes-tolima-dep-pereira/d4VKI2Vl/,"2022,9,25,3,15",soccer,colombia,primera-a
4psV6B9F,https://www.betexplorer.com/soccer/mexico/liga-de-expansion-mx/venados-fc-atletico-la-paz/4psV6B9F/,"2022,9,25,4,05",soccer,mexico,liga-de-expansion-mx
xSQTMkHJ,https://www.betexplorer.com/soccer/south-korea/k-league-2/jeonnam-busan/xSQTMkHJ/,"2022,9,25,12,00",soccer,south-korea,k-league-2
jVUXL9WP,https://www.betexplorer.com/soccer/south-korea/k-league-2/gwangju-fc-ansan-greeners/jVUXL9WP/,"2022,9,25,12,30",soccer,south-korea,k-league-2
viPIddL9,https://www.betexplorer.com/soccer/france/national/chateauroux-dunkerque/viPIddL9/,"2022,9,25,18,30",soccer,france,national
IZFkEESg,https://www.betexplorer.com/soccer/sweden/division-1-sodra/gais-lindome/IZFkEESg/,"2022,9,25,19,00",soccer,sweden,division-1-sodra
Gn5qgWde,https://www.betexplorer.com/soccer/sweden/allsvenskan-women/hammarby-linkoping/Gn5qgWde/,"2022,9,25,19,00",soccer,sweden,allsvenskan-women
A5nWa7zN,https://www.betexplorer.com/soccer/argentina/primera-nacional/sacachispas-deportivo-moron/A5nWa7zN/,"2022,9,25,20,00",soccer,argentina,primera-nacional
4GZRbjgM,https://www.betexplorer.com/soccer/argentina/primera-c/san-martin-burzaco-csd-liniers/4GZRbjgM/,"2022,9,25,20,30",soccer,argentina,primera-c
dMWTVV8i,https://www.betexplorer.com/soccer/argentina/primera-b/justo-jose-de-urquiza-uai-urquiza/dMWTVV8i/,"2022,9,25,20,35",soccer,argentina,primera-b
OvRAaBU3,https://www.betexplorer.com/soccer/europe/uefa-nations-league/england-germany/OvRAaBU3/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
GEN21Xai,https://www.betexplorer.com/soccer/europe/uefa-nations-league/hungary-italy/GEN21Xai/,"2022,9,25,20,45",soccer,europe,uefa-nations-league
